,title,link,content,pubDate,image_url,source_id,category,Unnamed: 0
10,Heinrich-Mann-Preis für György Dalos: Gegner der Systeme,https://taz.de/Heinrich-Mann-Preis-fuer-Gyoergy-Dalos/!5925042/,"In the letter György Dalos, Hungary's transformation from communism to illiberal democracy is reflected. Now he got the Heinrich Mann Prize. The writer György Dalos 2017 ""For, against and without communism: The title under which he published his memories in 2019 refers to an ideologically moving life. Always a piece ahead of real change, Dalos also reflects the recent history of his home country, about which he has repeatedly written in novels and essays. Now Dalos was awarded the award, which was handed to him on Tuesday evening at the Academy of Arts (AdK); in Berlin, where the 79-year-old has lived for many years. Dalos, born in Budapest in 1943, grew up in poverty, hunger as a constant companion. He said to the German radio that he had made him a victim of communism when he was given enough food in a state lung sanatorium for the first time. Dalos studied history in Moscow, then returned to Hungary, where he was arrested in 1968 for Maoist activity. The Jewish writer was one of the founders of the Hungarian opposition movement, with a ban on his profession. No Coquettishness Unlike many West German intellectuals, Dalos never coquetted with his ""maoist confusions"", says writer Marko Martin, who holds the laudation in the AdK on Dalos. He also tells of his prison days and hunger strike with precision, without exaggeration, always with ""the saving side-stroke on the absurd detail"". The Heinrich Mann Prize is awarded to Dalos for his essayist work, but without the literature, Martin says, he is not the first to explain: ""How about Dalos without Tamás Cohen?, Cohen, the charming novelist from ""Die Seikeschaften"" and ""Der Verhinderspieler"", grows up practically without parents like Dalos. Politically instructed by his party-faithful uncle Dani, he first gets together with him when he is working for a school friend. His father was an officer under the authoritarian Admiral Miklós Horthy, who was responsible for the decree of anti-Jewish laws in Hungary and thus ultimately for the expulsion of the Jews from the country. Like Dalos, Cohen later belongs to the opposition and eventually emigrates to West Berlin. "" The company Tamás Cohen is surrounded by a broken society,"" Martin says. Dalos uses similar words today. In his short thank-you speech, he speaks of a ""world out of the way in which he lives"", meaning ""the war of destruction, which was attenuated as a military operation,"" Russia against Ukraine. In Hungary, the relationship with the head of government of the successor state of the Soviet Union is maintained. Gergely Gulyás, Prime Minister Viktor Orbán's spokesman for government, recently said that Hungary would ignore the arrest warrant of the International Criminal Court against Vladimir Putin, betraying this Hungarian territory. The European Union also refrained from placing Patriarch Kirill, head of the Russian Orthodox Church, on the sanction list, as Hungary protested. Dalos, who openly calls the Hungarian government illiberal, wrote a book about the ""Orbán"" system last year. Other texts of the writer and historian the Russian German or the Tsar family Romanov. It is a pity that texts from Dalos are not read this evening, but are remembered only by the name of the prize, with an excerpt from Heinrich Mann's ""Professor Unrat"" written by the author. The forced withdrawal from the Academy of Arts in 1933 is remembered by the writer and vice president of the AdK, Kathrin Röggla, in a welcoming speech. Professor Unrat György Dalos has a special relationship with Mann's ""Professor Unrat"". Just started, the novel was immediately taken away from him when his geography teacher caught him reading in class, he tells. Years later he got in touch with the material again when he worked on a biography of Marlene Dietrich, who played the leading role in the UFA novel ""Der blaue Engel"" (The Blue Angel). The book was never published. The publisher, says Dalos, broke shortly before.",2023-03-30 07:32:00,https://taz.de/picture/6179872/948/32499005-1.jpeg,taz,"['entertainment', 'environment']",
11,Campino trifft König Charles – Sänger kassiert Spott und Häme,https://www.watson.de/unterhaltung/prominente/455594424-campino-trifft-koenig-charles-saenger-kassiert-spott-und-haeme,"Campino showed up at the state banquet of King Charles. Image: dpa / Jens BüttnerCharles and Camilla travelled to Germany for the first time as king couple. The 74-year-old sought contact with the fans in Berlin, took a bath in the crowd and showed himself in a good mood before a state banquet was on the agenda in the evening. Here the Royals met some celebrities, including the Die Toten-Hosen-Frotmann Campino.The singer drew attention in the tailcoat and fly, but on arrival at Bellevue Castle he also caused confusion. His appearance on social media is sometimes not very good.Unlike Charles, Campino didn't take the time to contact fans. With quick steps he climbed the steps in front of Bellevue Castle and posed at the top arrived for the press. ""Welcome home,"" he finally said with wide-spread arms. ...(Read on https://www.watson.de)",2023-03-30 06:23:44,,watson,['entertainment'],
12,König Charles besucht Ökodorf in Brandenburg – mit besonderer Mission,https://www.watson.de/nachhaltigkeit/nachhaltig%20leben/620750770-koenig-charles-in-deutschland-besuch-in-brandenburg-mit-besonderer-mission,"Prince Charles was long smiled at by the British tabloid press for his commitment to organic farming and climate issues. But he won't let that stop him. Picture: Daily Mirror Pool / Ian VoglerUntil recently, no one would have thought that King Charles would walk through the eco village of Brodowin. But it will be the same on Thursday: after a visit to the Brandenburg Gate and a welcome at Bellevue Castle, the British monarch will take a detour to Brandenburg. With a special mission. Charles has always been interested in nature, organic farming and the climate crisis. Picture: Getty Images Europe / Anwar HusseinPost was only in January when the British Embassy in Brandenburg asked politely if it would be possible to receive the king at the largest Demeter farm in Germany. The 74-year-old monarch wants to exchange views on ecological agriculture and inform about the protection of wetlands. The answer came promptly: definitely! ...(Read on https://www.watson.de)",2023-03-30 06:20:45,,watson,['entertainment'],
13,"Motsi Mabuse erlebt ""Schock"" bei Treffen mit König Charles",https://www.watson.de/unterhaltung/royals/501168229-koenig-charles-let-s-dance-jurorin-erlebt-schock-beim-treffen,"Motsi Mabuse was also invited to the state banquet. Picture: IMAGO/Political-MomentsKing Charles is a guest in Germany. ==References== On March 1, the Royal delighted numerous fans in Berlin, as the 74-year-old was very close to the people. In the evening, a state banquet was on the program, where Charles and the royal wife Camilla met numerous celebrities – including singers Campino and Motsi Mabuse.Charles is a big fan of the British edition of ""Let's Dance"" (""Strictly Come Dancing"") and personally wished for a meeting with the juror, this was already known. In the evening, Motsi Mabuse tells us how the meeting went.Motsi and her husband Evgenij Voznyuk were invited together. The couple describes his impressions in an interview with RTL. ""We were not allowed to sit together,"" the 41-year-old says first. ""That was the first shock of the evening,"" she confesses....(Read on https://www.watson.de)",2023-03-30 05:15:57,,watson,['entertainment'],
14,"""Let's Dance""-Tanzpaar ""verschollen"": Sharon Battiste gibt Rätsel auf",https://www.watson.de/unterhaltung/prominente/590880687-let-s-dance-tanzpaar-verschollen-erklaerung-gibt-raetsel-auf,"Sharon has danced with Christian Polanc so far. For the next show, her Valentin Lusin is assigned. Picture: IMAGO/Future ImageIn Show five, the ""Let's Dance"" stars were caught cold by an announcement: In the next edition of the show, a partner exchange is on the agenda, so every celebrity is provided with a ""new"" professional. All those involved must therefore change their mind. After Easter, they dance in the old constellations again. Until now RTL leaves open whether someone is selected from the format in Show six. Sharon Battiste has been working with Christian Polanc on ""Let's Dance"", and in the next show she will perform with Valentin Lusin. In the last few days, however, the dance couple were remarkably quiet – usually the pros and celebrities keep their fans up to date on Instagram and share impressions of the rehearsals. So rumors quickly arose... (read on https://www.watson.de)",2023-03-30 05:09:12,,watson,['entertainment'],
15,ProSieben-Moderatorin wehrt sich gegen Po-Kritik – mit einer Nahaufnahme,https://www.watson.de/unterhaltung/prominente/326417644-prosieben-moderatorin-wehrt-sich-gegen-po-kritik-mit-nahaufnahme,"After the Spa Awards in 2023, a ProSieben presenter received a Shitstorm. Picture: imago images/Panama Pictures/Christoph HardtAt the Spa Awards 2023 in Kitzbühel, some celebrities were on the road this weekend. Among them was Elya's M'Barek, who was the first man to be named Beauty Idol, as well as Steffen Hallashka, Nazan Eckes, Rúrik Gíslason, Palina Rojinski and Motsi Mabuse. While the awarding centred around the topic of beauty, one of the present on the Internet had to pass through haemic comments for her appearance.The talk is about the former ""GNTM"" finalist and today's ProSieben presenter Rebecca Mir, who entered the red carpet in a beige dress with a large back neckline. An award-look for which the model had to take a lot of hate – and to which she has now expressed herself in detail...(Read on https://www.watson.de)",2023-03-30 05:07:15,,watson,['entertainment'],
16,Nach Wendler-Eklat: Senderchef von RTL Zwei spricht Klartext zur Fehlentscheidung,https://www.watson.de/unterhaltung/prominente/254566716-wendler-eklat-senderchef-von-rtl-zwei-mit-klartext-zu-fehlentscheidung,"Michael Wendler and Laura Müller become parents for the first time. Image: imago images/RevierfotoAbout two weeks ago, the announcement by RTL Zwei that they are planning a documentary with Laura Müller and Michael Wendler caused a huge scandal. Among others Carmen Geiss found clear words for her home station and said: ""We distance ourselves from Corona deniers and people who call Germany 'KZ' in the strongest terms. Conspiracy-sideological statements are not our style. Even if it should have the consequence that the shit stops at RTL two!""A little later, the transmitter rowed back and explained in a statement: ""RTL Two has always distanced itself from extremism of all kinds and stands for cosmopolitanism and tolerance. It is important to us to avoid even the appearance that the transmitter is ready to swab here. That's why we won't continue the project with Michael Wendler."" Now, Andreas Bartl, the head of the station, acknowledged further errors...(Read on https://www.watson.de)",2023-03-30 05:05:48,,watson,['entertainment'],
17,Krieg gegen die Ukraine: So ist die Lage,https://www.nordbayern.de/politik/krieg-gegen-die-ukraine-so-ist-die-lage-1.13120234,"Kiev - The Ukrainian leader wants a much needed victory of democracy against tyranny. The Kremlin, in turn, is preparing for a long war. The news at a glance. Ukrainian President Wolodymyr Selenskyj, after his participation in the World Virtual Summit for Democracy, stressed that democracy needed a victory as quickly as possible. Meanwhile, Russia is preparing for a long war against Ukraine and the West. ""And we all - Ukrainians, all Europeans, our American allies, our friends on all continents - in Africa, Asia, Latin America, Australia - will do everything to bring this victory closer,"" Selenskyy said yesterday in his evening video address. ""The victory of Ukraine, the victory of freedom, the victory for the rule-based international order."" The US hosted the virtual summit together with Costa Rica, the Netherlands, South Korea and Zambia. US President Joe Biden had already invited to a virtual meeting of this kind in December 2021. Selenskyj underlined Biden's leading role in consolidating the democratic world. ""And this unity, as we see, is enough to fight for freedom,"" he said. ""But to win the fight against tyranny, we need more unity."" Russia is preparing for a long war with the West around Ukraine, according to Kremlin figures. ""This is a confrontation with hostile states, with unfriendly countries, this is a hybrid war that they have launched against our country. That's for a long time,"" said Kremlin spokesman Dmitri Peskov yesterday. ""Here we need toughness, self-convincing, determination and unity around the president."" According to their spokesman Yuri Hinat, the Ukrainian air force needs ""peering"" modern combat aircraft. ""We are not helped by Polish or Czech Migs, as well as Mirages or Tornadoes,"" said Hinat on Ukrainian television on Wednesday. While the migrants received from the neighbours were welcome and necessary reinforcements, Ukraine needed multi-purpose fighter aircraft of the fourth generation, such as the American F-16. Since training pilots and ground personnel on these machines was ""no simple process"", a decision would be needed ""as far as possible yesterday"". Spain wants to supply Ukraine with ten leopard tanks of the older type 2A4, but excludes the deployment of fighter jets. The first six tanks will be delivered in two weeks, said Defense Minister Margarita Robles on Wednesday. After repeated Russian attacks with so-called Kamikaze drones on Ukrainian cities, the Ukrainian military wants to pay back with the same coin. The Secretary of the National Security Council of Ukraine, Olexij Danilov, announced counterattacks with his own drones, which, according to his words, are summarized in a ""Ukrainian swarm of Mathias Rust"" in memory of the German Kremlin flyer. There are already ""several thousand drones with a range of up to 3000 kilometres"", Danilow claimed on Twitter. The German private pilot Mathias Rust was born on 28 August 1895. On May 1, 1987, Cessna landed on the Moskwa Bridge in front of the Kremlin. He had previously taken off in Finland and had subfloated the entire Soviet air defense. Rust wanted to demonstrate with his action for world peace. His flight was followed by a wave of cleansing in the leadership of the Soviet military. The Ukrainian military leadership admitted a Russian partial success in the battles for the city of Bachmut in the east of the country on Wednesday. ""In the sector of Bachmut, the enemy continued its attacks on the city, partly with success,"" the General Staff in Kiev reported in its daily situation report. Details about Russian land gains were not mentioned. Ukraine's Deputy Defence Minister Hanna Maljar gave more concrete insights into the losses of the armed forces for the first time. According to this, the numbers of the dead on the Russian side are significantly higher than on the Ukrainian side. ""There are days in the East where the ratio of the loss (death victim) is 1 to 10,"" she told Telegram yesterday. ""Of course, this is not the case every day, and the average ratio is lower, but still."" The Ukrainian military has not yet reported its own losses since the beginning of the war more than a year ago. On the other hand, a daily statistics with the alleged losses of the Russian military are published. Thus, the Russian forces have more than 172,000 deaths to date. The Russian military, for its part, does not provide any information on its own losses. British Defense Minister Ben Wallace estimated Russian casualties and wounded on Wednesday at around 220,000, as Sky News reported.",2023-03-30 12:43:47,,nordbayern,['politics'],
18,Friedrich Merz wirft Olaf Scholz Fahrlässigkeit in der Migrationspolitik vor,https://www.spiegel.de/politik/deutschland/friedrich-merz-wirft-olaf-scholz-fahrlaessigkeit-in-der-migrationspolitik-vor-a-cd1f3735-ee5a-4d24-9493-2b710266bb86#ref=rss,"The number of protection seekers is increasing, the municipalities are groaning – but according to the head of the Union's political group Merz Chancellor Scholz has so far given little attention. The Union is now planning its own refugee summit.",2023-03-30 05:34:14,https://cdn.prod.www.spiegel.de/images/33369860-4569-4ae7-b4b3-f6a42b54d1db_w520_r2.08_fpx37.71_fpy52.95.jpg,spiegel,['politics'],
19,Annalena Baerbock setzt Aufnahmeverfahren für Afghanistan aus,https://www.spiegel.de/politik/deutschland/annalena-baerbock-setzt-aufnahmeverfahren-fuer-afghanistan-aus-a-c5d32774-3082-463a-ba4b-33710824b774#ref=rss,"Following evidence of possible fraud, the Ministry of Foreign Affairs is suspending reception procedures for asylum seekers from Afghanistan. Additional safety surveys should clarify the suspicion.",2023-03-30 05:09:39,https://cdn.prod.www.spiegel.de/images/768529fb-8f3b-44a3-8222-b6c05ef9099a_w520_r2.08_fpx33.89_fpy49.98.jpg,spiegel,['politics'],
20,Bundeswehr verzeichnet mehr Abgänge als neue Rekruten,https://www.spiegel.de/politik/deutschland/bundeswehr-verzeichnet-mehr-abgaenge-als-neue-rekruten-a-caf06aee-68e4-45eb-bfa1-a28853aff578#ref=rss,"The troop is shrinking: For the second year in a row, more soldiers have left the Bundeswehr than new ones have joined. More and more the service is even prematurely acknowledged.",2023-03-30 04:57:03,https://cdn.prod.www.spiegel.de/images/a8b12e53-0001-0004-0000-000001493720_w520_r2.08_fpx60.11_fpy45.jpg,spiegel,['politics'],
21,Bundestag: Union wirft Ampel Nichtstun im Parlament vor,https://www.spiegel.de/politik/deutschland/bundestag-union-wirft-ampel-nichtstun-im-parlament-vor-a-d84536a9-0d9f-4765-b8ad-dfad8278ebe8#ref=rss,"From the point of view of the Union Group, the traffic lights do not fulfil its mandate in the Bundestag: it accuses the coalition of drying out the plenum. CDU and CSU have also made a reason for this.",2023-03-30 04:53:38,https://cdn.prod.www.spiegel.de/images/157eb137-ac04-437a-80fa-e676f335d4b1_w520_r2.08_fpx29.99_fpy45.jpg,spiegel,['politics'],
22,»Der Radsport hat mir alles gegeben – und mir alles genommen«,https://www.spiegel.de/sport/der-radsport-hat-mir-alles-gegeben-und-mir-alles-genommen-a-3209c45e-3afb-4f7a-843b-ad072aa2f9e2#ref=rss,He was an idol on the bike. But Bradley Wiggins suffered from his sport. The former Tour de France winner was abused by his coach in his youth: »It went on for years.«,2023-03-30 05:58:40,https://cdn.prod.www.spiegel.de/images/2e988f6b-0001-0004-0000-000000373892_w520_r2.08_fpx33.34_fpy50.jpg,spiegel,['sports'],
23,Champions League: Bayern-Fußballerinnen verpassen CL-Halbfinale,https://www.zeit.de/sport/2023-03/champions-league-frauen-fc-bayern-muenchen-wfc-arsenal,"In London, the women of Bayern Munich lost 0-2 against host WFC Arsenal. They are eliminated from the Champions League in the quarterfinals.",2023-03-29 21:14:49,https://img.zeit.de/sport/2023-03/champions-league-frauen-viertelfinale-arsenal-bayern-muenchen-bild/original__640x360,zeit,['sports'],
24,Niederlage in London: FCB Frauen verpassen gegen Arsenal das UWCL-Halbfinale,https://fcbinside.de/2023/03/29/niederlage-in-london-fcb-frauen-verpassen-gegen-den-fc-arsenal-das-uwcl-halbfinale/,"The dream of the UWCL semifinals is over! On Wednesday evening FC Bayern women were 0:2 (0:2) at FC Arsenal. Despite the success of the match last week, the Bayern-Coach team Alexander Straus missed the jump among the best four teams in Europe. In the UWCL quarter-elfinal rematch, Bayern coach Alexander Straus changed his team to two positions. In the first round of the season, Lea Schüller returned to the starting team, replacing Jovana Damnjanovic. The Norwegian also gave the confidence of 18-year-old Franziska Kett, who started in the offensive series for Sydney Lohmann. Positions: Arsenal FC: Zinsberger – Maritz, Williamson, Rafaelle, McCabe – Little, Maanum, Wälti – Pelova, Foord, Blackstenius FC Bayern: Grohs – Rall, Viggosdottir, Kumagai, Hansen – Zadrazil, Stanway – Kett, Magul, Bühl – Schüller With a delay in the break In the London rain, the more than 20,000 spectators at Emirates Stadium saw a balanced start to the game of both teams. In the beginning, it was already clear that both teams wanted to play for victory despite the match-off result. However, goal chances were waiting for the time being. The first setback of the match was due to Arsenal, as the captain and clockwoman Little had to be replaced early after a duel with Zadrazil. Wubben-Moy was in the game for the injured midfielders. After this personal shock, the Gunners showed the right reaction and took over the game from the time. The London women forced the Straus-Elf to lose their balls again and again, which were in the 19th century. ==References====External links==* Official website And so it happened: Hansen played a mispass in his own build-up game, so Arsenal could quickly switch. Williamson was the first to play the game, and the first to play the game was Manuum. 18 meters, half-right position directly searched for the finish and the ball slid into the upper long goal – a dream goal! This goal was also a hit for the Munich game. The Bayern had no control of the game at this stage and the game was increasingly hectic. Arsenal knew how to use this and scored only six minutes after Blackstenius' lead goal on the second hit of the evening. McCabe was given the ball on the left side and then flanked the Munich Sixteen. The Swede won the ball in the headball duel against Kumagai and sunk the ball to 2:0. FC Bayern then continued to have problems to raise their own game and came only in the 33rd season. Game minute by Kett to the first own goalchance. However, the 18-year-old clearly missed the Arsenal Gate with her graduation. Despite further possibilities for the Gunners, the Munich women Playful upbringing is not rewarded Even if FC Bayern was playfully inferior in the first half, Bayern coach Alexander Straus for the time being did not want to change staff. Accordingly, the game was also unchanged at first: Arsenal was the game-determining and Bavaria was looking for solutions. Despite the playful superiority of Arsenal, FC Bayern fought back into the game after an hour of playing and came by Klara Bühl and Lina Magulll to two promising goals. Bühl first drifted over the right side into the AFC penalty room and finished. However, Wubben-Moy was able to block her finals at the last second. After a corner ball, Magull finished with a head. Due to the gap, the Munich women absolutely needed a hit to achieve at least the extension. Thus Bayern-Coach Straus switched to three-track and brought another striker with Damnjanovic, who came into the game for Kett. With this more offensive orientation, the Bayern were also more vulnerable to counter-stakes of FC Arsenal. So also in the 73. The Gunners played for the first minute of the game, and then Fjord appeared in front of Grohs, a former F.C.B. The final quarter of an hour was largely uneventful and was marked by interruptions. On the side of FC Arsenal there were many small injury breaks, which made a playful upswing of the Munich women almost impossible. The seven-minute replay was also symbolic of these many interruptions. However, the Bayern did not come dangerously before the opponent goal in these last minutes, so it remained at the end of the 0-2 for the FC Arsenal. This defeat marks the end of this year's UWCL trip in the quarter finals for the Munich women. Off-season match in Meppen After this bitter departure in the UEFA Women's Champions League, Bayern Women now have to look forward to the next round. The team of Bayern-Coach Alexander Straus is a guest at the SV Meppen at the end of the English week before they then enter the national team break. The kick-off in Meppen next Sunday is at 1:00.   Der Beitrag Defeat in London: FCB women miss the UWCL semifinals against Arsenal first appeared on Aktuelle FC Bayern News.",2023-03-29 21:14:06,,fcbinside,['sports'],
25,Stiftung Warentest testet Akku-Rasenmäher: Drei sind „mangelhaft“,https://www.inside-digital.de/news/stiftung-warentest-testet-akku-rasenmaeher-drei-sind-mangelhaft,"Battery lawnmowers are incredibly practical helpers in the garden. No disturbing power cable, no stinking exhaust gases and a pleasantly quiet working method characterize the battery-powered mowers. Disadvantage: They are usually quite expensive apart from offers at Lidl and Aldi. And sometimes they are even deficient in quality. This is the result of a new test by the Stiftung Warentest ( ""test"" edition: 4/2023 ). Three cordless lawnmowers failed with ""deficient"" – including a model from Bosch. Only four out of twelve models tested received a ""good"" one. In the test, battery lawnmowers from different price ranges had to prove what they could do. And of course, how safe they are and how long the supplied battery lasts. It was discovered that the recently tested models can master lawn areas between 200 and 600 square meters with a battery charge. Sounds good, but is sometimes less than promised by manufacturers. The longest time to go was the relatively cheap Metabo RM 36-18 LTX BL 36 (from 156 euros) and the spindle mower Einhell GE-HM 18/38 Li Solo (from 120 euros). And the Bosch Universal Rotak 36-550 (from 319 euros) also impressed in the range test. The cut result of this mower was also consistently good. The safety even rated the testers as very good. The Bosch mower, however, was the only cordless lawnmower to fail in the test with regard to mechanical durability, because it did not last in the shake test. This caused a devaluation and in the final statement for a ""inadequacy"". According to Stiftung Warentest, the Alpina AL1 3820 Li Kit and Einhell Rasarro 36/38 are not recommended. In the Alpina mower, the testers found the probably carcinogenic substance naphthalene in the grip of the catch basket. Equally unpleasant were the testers of the product, which were found in the handle of the Einhell-Mäher, which classified health-threatening plasticizers. In addition, the single-light mower failed through the safety test. Simulated stones ripped holes into the catch basket. In contrast, the test of the Stiftung Warentest was convincing as a test winner with a ""gut"" of the Stihl RMA 443 C. The mower result was best for this battery lawn mower. This mower was also the most expensive in this year's test. Currently it is in the best case to have for 425 euros. The Stiftung Warentest also issued a ""good"" award-winning Stiga Combi 340e Kit (from 329 euros) and the Husqvarna LC 137i (from 399 euros). The single-hell spindle mower, which is convincing in the battery test, also achieved a ""good"" in the final calculation. About our links With these symbols we identify partner links. If you click on a link or button or buy it, we will receive a small fee from the respective website operator. This has no effect on the price of a purchase. But you help us to continue to offer inside digital for free. Thank you.",2023-03-30 11:30:00,,inside-digital,['technology'],
26,"Auch AVM, Hue & Sonos betroffen: Diese App stellt den Betrieb ein",https://www.inside-digital.de/news/auch-avm-hue-sonos-betroffen-diese-plattform-stellt-den-betrieb-ein,"The message came out of the blue for the users of the Home Connect Plus smart home platform. ==References== On June 2023, the platform would cease to be a service, and users were informed by e-mail. The app had started with great ambitions and a good concept. One wanted to break up with tens of different apps, which are sometimes necessary for the operation of all smart devices at home. The goal should be to create a link between different manufacturers in an app, thus enabling a smart home where the devices can communicate with each other. The whole thing was done via the app and the cloud servers of Home Connect Plus. In particular, beginners who did not want to struggle with often complicated Raspberry PI solutions were targeted. But now the end. ==References== On June 15, an app will be made available to allow users to download all the data they have provided or created. This could be a list of rooms, automations and free services in addition to personal data. What you should do with the data then remains unclear. The provider says: ""However, we would like to point out that Home Connect Plus automations are specific to the Home Connect Plus app and cannot be used by another Smart Home app. A similar service, Conrad Connect, had already painted the sails some time ago. The only solution that is half-like is the Telekom's smart home system, which has also been relying on an app for networking for some time. However, many components are not supported here. Home Connect Plus had convinced many companies of its system. Since the launch a little less than two years ago, you have been able to connect Sonos and AVM as much as Homematic IP, Hue, Somfy, Gardena and Ledvance. And of course, Bosch and Siemens' household appliances were also present, from their home Connect Plus environment. The own Home Connect app is continued, they told. As to the reasons for the recruitment, it is said that, in view of ""the difficult economic situation,"" it was decided not to continue the investment in Home Connect Plus. It is possible that the introduction of Matter also plays a role in the considerations. The new Matter standard is designed to enable a wide range of devices to be connected offline and thus to create a smart home. But the introduction is currently more difficult than expected. Just now Hue has moved his Matter update.",2023-03-30 11:30:00,,inside-digital,['technology'],
27,Spotify: Neue Funktion verärgert unzählige Kunden,https://www.inside-digital.de/news/spotify-neue-funktion-veraergert-unzaehlige-kunden,"The short video app TikTok is incredibly successful. So it is no wonder that other platforms like Instagram or YouTube are increasingly relying on short videos in portrait format. The makers of Spotify have probably followed this trend and thought ""Why should we still show playlists and albums to users of our music app on the start page if we can also present short videos there? However, countless users see this differently and criticism is hailing. Until now, Spotify's homepage was quite functional: Six playlists often belonged to the top and then several elements in changing order. For example, with personalized new releases, playlists to the mood or time of day, events nearby or last belonged playlists. Except for the six playlists at the top, this is all gone. Instead, you can see big videos, so-called canvas, which you know from playing songs. These apply playlists or podcasts that are supposed to fit your own taste. This not only makes much less content available, but also presents them disastrously. Even on the largest smartphone, you can only see a single ""Canvas"" and have to wipe each video individually, as the app stops with each canvas. Normal scrolling as in any other app or website is no longer possible. While the old design has invited you to discover new releases or previously unknown playlists and offer the user a variety of content on one page, the new design wipes you to death with an infinite list of playlists. Other users see this similar. In the Google Play Store and Apple App Store, there are countless reviews with 1 or 2 stars in which users criticize the new design. The new Spotify design has not yet arrived at many users. In a short sample in the office, I am the only one who has already been changed to the new design. I'm afraid you can't turn it off yourself. So let us hope that Spotify takes the criticism of users to heart and stops distribution. Personally, I have been using Spotify in the premium version since 2012 and have since spent a four-digit sum on subscription fees for the service. With the broad integration with Spotify Connect, the excellent music recommendations and the fact that it is a European company, Spotify has always scored my mark. But unlike movies on Netflix, Disney and Co. music is not exclusive. You can listen to the same music with Deezer, Apple Music or one of the countless other providers. → the best Spotify alternatives",2023-03-30 10:00:00,,inside-digital,['technology'],
28,iPhone 15: Insider erklärt Apples spannendste Veränderung,https://www.inside-digital.de/news/iphone-15-insider-erklaert-apples-spannendste-veraenderung,"A few weeks ago, the first rendering images of iPhone 15 and 15 Pro appeared. Based on CAD drawings that shell manufacturers use for their products, they gave initial indications of important changes. Since the first model, Apple's smartphone has not only side buttons that normally click as you are used to. A small switch for muting has always been available. Now Leaker ""anonymous-A.S."" spoke with further details in the MacRumors forum. These describe how the new buttons work. The same user had already predicted details about Dynamic Island last year. Remember: Apple allegedly wants to do without traditional buttons on the iPhone 15 Pro. Instead, ""Solid-State-keys"" are to be used. These are not movable, but they still recognize the pressure through your finger. Apple already uses a similar technique in the MacBook. There the trackpad is not movable, only Apple's so-called Taptic Engine provides a vibration inside the device. It feels like it's moving. The home button since iPhone 7 is based on the same idea. This technology is now also to be used for all buttons on the iPhone 15 Pro. However, there were fears that after the device is switched off – for example when the battery is empty – no key movements will be detected. Apple seems to have found a solution here. Various components of Apple's smartphone already work today even when the device is switched off. These include Bluetooth – and ultra-wideband features for the ""Where is?  These functions are to be taken over by a new chip in the iPhone 15 Pro. He is also responsible for the new keys. It also detects a pressure on the switches when the battery is empty or the iPhone 15 Pro is switched off. It is still unclear whether a vibration by the Taptic Engine takes place in the switched off state. Furthermore, it should be able to distinguish between a keystroke and holding a key. Even a variant of 3D Touch should be supported. So it is possible, for example, that a slight taping only slightly increases the volume, while a strong pressure causes large jumps. Apple is currently testing several variants of the new volume control. In addition to simple keypresses for louder and quieter, the movement of a finger is also tried out via the button for control. It is currently unclear which variant Apple will choose at the end. However, this can be controlled by the software, so Apple can adjust it at any time. Another feature since the first hour is, as mentioned above, the small lever to mute. As the leaker writes in the forum, this switch will indeed be missing the iPhone 15 Pro. A new small button should take the place above the volume control. Internally, Apple calls this an action button; the same name as the Apple Watch Ultra. You can add various functions to the Ultra version of the Apple Watch. For example, you can turn the flashlight on and off by pressing it or start a workout. But you can also put your own shortcut here. The possibilities on the iPhone could be much more extensive. In addition to mute, it is conceivable that you can also activate a focus mode by pressing the button. A template of the possibilities is perhaps the operating aid "" Tap on the back side You've been able to find this in the Settings > User Tools > Taping for a long time. What options Apple will offer is currently unknown.",2023-03-30 10:00:00,,inside-digital,['technology'],
